0	1	1701741684147045
0	0	1701741684148330
1	1	1701741684149660
1	0	1701741684150686
0	1	1701741684152187
0	0	1701741684153231
0	1	1701741684205928
0	0	1701741684207220
1	1	1701741684208663
1	0	1701741684209645
0	1	1701741684211411
0	0	1701741684212330
0	1	1701741684264577
0	0	1701741684265841
1	1	1701741684267252
1	0	1701741684268359
0	1	1701741684269942
0	0	1701741684270780
0	1	1701741684323068
0	0	1701741684324314
1	1	1701741684325660
1	0	1701741684326704
0	1	1701741684328354
0	0	1701741684329130
0	1	1701741684381603
0	0	1701741684382810
1	1	1701741684384347
1	0	1701741684385529
0	1	1701741684387160
0	0	1701741684387927
0	1	1701741684440207
0	0	1701741684441476
1	1	1701741684442977
1	0	1701741684444086
0	1	1701741684446354
0	0	1701741684447151
0	1	1701741684500004
0	0	1701741684501250
1	1	1701741684502638
1	0	1701741684503593
0	1	1701741684505184
0	0	1701741684506024
0	1	1701741684558423
0	0	1701741684559632
1	1	1701741684561004
1	0	1701741684562141
0	1	1701741684563745
0	0	1701741684564578
0	1	1701741684616967
0	0	1701741684618266
1	1	1701741684619713
1	0	1701741684620766
0	1	1701741684622832
0	0	1701741684623665
0	1	1701741684677049
0	0	1701741684678309
1	1	1701741684679775
1	0	1701741684680911
0	1	1701741684682466
0	0	1701741684683319
0	1	1701741684736319
0	0	1701741684737562
1	1	1701741684739077
1	0	1701741684739934
0	1	1701741684741926
0	0	1701741684742843
0	1	1701741684796317
0	0	1701741684797462
1	1	1701741684798991
1	0	1701741684799996
0	1	1701741684801417
0	0	1701741684802500
0	0	1701741714679320
1	0	1701741714679830
0	1	1701741714806650
0	0	1701741714863706
1	1	1701741714865005
1	0	1701741714865900
0	1	1701741714867032
0	0	1701741714867931
0	1	1701741714919780
0	0	1701741714920853
1	1	1701741714922338
1	0	1701741714923279
0	1	1701741714924381
0	0	1701741714925318
0	1	1701741714976283
0	0	1701741714977330
1	1	1701741714978592
1	0	1701741714979525
0	1	1701741714981160
0	0	1701741714982068
0	1	1701741715035435
0	0	1701741715036551
1	1	1701741715037878
1	0	1701741715038642
0	1	1701741715039782
0	0	1701741715040549
0	1	1701741715091311
0	0	1701741715092347
1	1	1701741715093559
1	0	1701741715094388
0	1	1701741715095636
0	0	1701741715096470
0	1	1701741715148889
0	0	1701741715149892
1	1	1701741715150976
1	0	1701741715151796
0	1	1701741715152774
0	0	1701741715153533
0	1	1701741715204629
0	0	1701741715205769
1	1	1701741715207076
1	0	1701741715207974
0	1	1701741715209580
0	0	1701741715210337
0	1	1701741715262365
0	0	1701741715263493
1	1	1701741715264951
1	0	1701741715265791
0	1	1701741715267117
0	0	1701741715267971
0	1	1701741715320012
0	0	1701741715321088
1	1	1701741715322282
1	0	1701741715323198
0	1	1701741715325282
0	0	1701741715326060
0	1	1701741715377954
0	0	1701741715379110
1	1	1701741715380304
1	0	1701741715381142
0	1	1701741715382461
0	0	1701741715383296
0	1	1701741715435390
0	0	1701741715436461
1	1	1701741715437733
1	0	1701741715438604
0	1	1701741715439808
0	0	1701741715440765
0	1	1701741715491723
0	0	1701741715492918
1	1	1701741715494207
1	0	1701741715495126
0	1	1701741715496645
0	0	1701741715497430
0	1	1701741715548826
0	0	1701741715549990
1	1	1701741715551144
1	0	1701741715551968
0	1	1701741715554086
0	0	1701741715554812
0	1	1701741715606697
0	0	1701741715607679
1	1	1701741715608840
1	0	1701741715609821
0	1	1701741715611863
0	0	1701741715612652
0	1	1701741715664782
0	0	1701741715665884
1	1	1701741715667066
1	0	1701741715667924
0	1	1701741715669741
0	0	1701741715670561
0	1	1701741715723426
0	0	1701741715724532
1	1	1701741715725893
1	0	1701741715726764
0	1	1701741715727864
0	0	1701741715728673
0	1	1701741715784030
0	0	1701741715784996
1	1	1701741715786201
1	0	1701741715787098
0	1	1701741715788687
0	0	1701741715789431
0	1	1701741715840090
0	0	1701741715841261
1	1	1701741715842440
1	0	1701741715843342
0	1	1701741715844564
0	0	1701741715845482
0	1	1701741715897835
0	0	1701741715898942
1	1	1701741715900211
1	0	1701741715901060
0	1	1701741715902327
0	0	1701741715903278
0	1	1701741715955027
0	0	1701741715956133
1	1	1701741715957408
1	0	1701741715958273
0	1	1701741715959768
0	0	1701741715960660
0	1	1701741716013036
0	0	1701741716014054
1	1	1701741716015260
1	0	1701741716016140
0	1	1701741716017236
0	0	1701741716018123
0	1	1701741716068813
0	0	1701741716069948
1	1	1701741716071168
1	0	1701741716072080
0	1	1701741716073631
0	0	1701741716074416
0	1	1701741716127373
0	0	1701741716128423
1	1	1701741716130032
1	0	1701741716130825
0	1	1701741716132829
0	0	1701741716133729
0	1	1701741716186398
0	0	1701741716187546
1	1	1701741716188832
1	0	1701741716189873
0	1	1701741716191198
0	0	1701741716192099
0	1	1701741716246650
0	0	1701741716247762
1	1	1701741716249028
1	0	1701741716250017
0	1	1701741716251307
0	0	1701741716252076
0	1	1701741716303465
0	0	1701741716304710
1	1	1701741716305886
1	0	1701741716306856
0	1	1701741716308096
0	0	1701741716309193
0	1	1701741716361387
0	0	1701741716362518
1	1	1701741716363728
1	0	1701741716364590
0	1	1701741716366241
0	0	1701741716367127
0	1	1701741716419174
0	0	1701741716420362
1	1	1701741716422308
1	0	1701741716423282
0	1	1701741716425482
0	0	1701741716426239
0	1	1701741716478592
0	0	1701741716479663
1	1	1701741716480824
1	0	1701741716481748
0	1	1701741716482906
0	0	1701741716483763
0	1	1701741716535097
0	0	1701741716536144
1	1	1701741716537339
1	0	1701741716538220
0	1	1701741716539654
0	0	1701741716540447
0	1	1701741716592055
0	0	1701741716593202
1	1	1701741716594452
1	0	1701741716595355
0	1	1701741716596714
0	0	1701741716597525
